pass	figure	pdf_page	printed_page	separation_over_length	model	hull	line_style	relative_position_description	fn_anchor	pixel_x	pixel_y	pixel_x_left	pixel_x_right	pixel_y_top	pixel_y_bottom	identity_basis
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.440	1240.933	2694.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.445	1251.300	2699.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.450	1261.667	2705.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.455	1272.033	2690.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.460	1282.400	2715.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.465	1292.767	2721.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.470	1303.133	2726.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.475	1313.500	2701.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.480	1323.867	2703.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.485	1334.233	2743.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.490	1344.600	2748.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.495	1354.967	2752.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.500	1365.333	2755.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.505	1375.700	2759.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.510	1386.067	2718.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.515	1396.433	2765.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.520	1406.800	2769.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.525	1417.167	2773.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.530	1427.533	2738.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.535	1437.900	2793.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.540	1448.267	2793.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.545	1458.633	2788.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.550	1469.000	2789.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.555	1479.367	2789.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.560	1489.733	2791.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.565	1500.100	2792.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.570	1510.467	2793.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.575	1520.833	2795.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.580	1531.200	2794.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.585	1541.567	2787.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.590	1551.933	2789.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.595	1562.300	2789.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.600	1572.667	2791.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.605	1583.033	2792.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.610	1593.400	2792.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.615	1603.767	2794.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.620	1614.133	2809.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.625	1624.500	2796.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.630	1634.867	2797.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.635	1645.233	2798.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.640	1655.600	2797.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.645	1665.967	2812.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.650	1676.333	2810.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.655	1686.700	2812.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.660	1697.067	2799.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.665	1707.433	2813.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.670	1717.800	2813.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.675	1728.167	2814.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.680	1738.533	2815.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.685	1748.900	2814.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.690	1759.267	2802.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.695	1769.633	2802.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.700	1780.000	2803.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.705	1790.367	2815.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.710	1800.733	2804.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.715	1811.100	2812.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.720	1821.467	2813.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.725	1831.833	2812.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.730	1842.200	2811.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.735	1852.567	2812.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.740	1862.933	2813.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.745	1873.300	2813.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.750	1883.667	2813.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.755	1894.033	2815.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.760	1904.400	2817.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.765	1914.767	2816.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.770	1925.133	2815.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.775	1935.500	2819.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.780	1945.867	2815.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.785	1956.233	2815.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.790	1966.600	2815.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.795	1976.967	2816.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.800	1987.333	2816.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.805	1997.700	2814.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.810	2008.067	2840.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.815	2018.433	2822.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.820	2028.800	2811.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.825	2039.167	2813.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.830	2049.533	2825.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.835	2059.900	2847.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.840	2070.267	2810.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.845	2080.633	2810.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.850	2091.000	2851.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.855	2101.367	2827.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.860	2111.733	2808.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.865	2122.100	2827.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.870	2132.467	2852.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.875	2142.833	2804.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.880	2153.200	2804.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.885	2163.567	2803.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.890	2173.933	2852.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.895	2184.300	2801.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.900	2194.667	2851.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.905	2205.033	2849.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.910	2215.400	2849.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.915	2225.767	2831.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.920	2236.133	2791.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.925	2246.500	2844.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.930	2256.867	2843.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.935	2267.233	2841.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.940	2277.600	2784.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.945	2287.967	2830.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
B	362	369	359	0.5	C2	Wigley hull	solid	solid C2: small left oscillations; sharp principal crest near Fn 0.40	0.950	2298.333	2829.000	536	2402	2054	3317	LEGEND-AUDIT-H1.md; identity added without changing archived pixel reading
