# source: Mustafa Insel, 1990 PhD thesis, Figures 359--362
# source_location: printed pages 358--359; PDF pages 368--369
# identity: solid C2 (Wigley hull), independently audited before this attribution
figure,source_printed_page,source_pdf_page,separation_over_length,model,hull,line_style,relative_position_description,fn_anchor,fn,tau,fn_digitization_uncertainty,tau_digitization_uncertainty,pass_count,source_archive
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.245,0.2450000,1.0230866,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.250,0.2499999,1.0242200,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.255,0.2550001,1.0627824,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.260,0.2599999,1.0719953,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.265,0.2650001,1.0367844,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.270,0.2700000,1.0393808,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.275,0.2749999,1.0404134,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.280,0.2800000,1.0481544,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.285,0.2850001,1.0462995,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.290,0.2900000,1.0455149,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.295,0.2949999,1.0460396,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.300,0.3000001,1.0422891,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.305,0.3049999,1.0523269,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.310,0.3100001,1.0571320,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.315,0.3150000,1.0680861,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.320,0.3199999,0.9107801,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.325,0.3250000,0.9166543,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.330,0.3300001,0.9346077,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.335,0.3350000,0.9657497,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.340,0.3399999,1.0201343,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.345,0.3450001,1.0487849,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.350,0.3499999,0.9523352,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.355,0.3550001,1.0156249,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.360,0.3600000,1.1917108,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.365,0.3649999,1.2015891,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.370,0.3700000,1.1815270,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.385,0.3849999,1.3464128,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.390,0.3900001,1.3424453,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.395,0.3949999,1.3360799,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.400,0.4000001,1.3262272,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.405,0.4050000,1.3182141,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.410,0.4099999,1.3070802,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.415,0.4150000,1.2956277,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.420,0.4200001,1.2739968,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.425,0.4250000,1.2718777,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.430,0.4299999,1.2575687,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.435,0.4350001,1.2518071,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.440,0.4399999,1.2432970,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.445,0.4450001,1.2230125,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.450,0.4500000,1.2120703,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.455,0.4549999,1.2405443,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.460,0.4600000,1.2132038,0.0030000,0.0215966,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.465,0.4650001,1.1799197,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.475,0.4749999,1.2194708,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.480,0.4800001,1.2148738,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.490,0.4900001,1.1271611,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.495,0.4950000,1.1182438,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.500,0.4999999,1.1126472,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.505,0.5050000,1.1045965,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.515,0.5150000,1.0924201,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.520,0.5199999,1.0839780,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.525,0.5250001,1.0773996,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.530,0.5299999,1.1091866,0.0030000,0.0368941,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.535,0.5350001,1.0368249,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.540,0.5400000,1.0370433,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.545,0.5449999,1.0432971,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.550,0.5500000,1.0442985,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.555,0.5550001,1.0443855,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.560,0.5600000,1.0410493,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.565,0.5649999,1.0392879,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.570,0.5700001,1.0376016,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.575,0.5749999,1.0325717,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.580,0.5800001,1.0345980,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.585,0.5850000,1.0473649,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.590,0.5899999,1.0462313,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.595,0.5950000,1.0445386,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.600,0.6000001,1.0418764,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.605,0.6050000,1.0397345,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.610,0.6099999,1.0389381,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.615,0.6150001,1.0360437,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.620,0.6199999,1.0059688,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.625,0.6250001,1.0296552,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.630,0.6300000,1.0294688,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.635,0.6349999,1.0284850,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.640,0.6400000,1.0127722,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.645,0.6450001,0.9981677,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.650,0.6500000,1.0066510,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.655,0.6549999,0.9982527,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.660,0.6600001,1.0096347,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.665,0.6649999,0.9980821,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.670,0.6700001,0.9976345,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.675,0.6750000,0.9958009,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.680,0.6799999,0.9939920,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.685,0.6850000,0.9956339,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.690,0.6900001,1.0210578,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.695,0.6950000,1.0196813,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.700,0.6999999,1.0177796,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.705,0.7050001,0.9938438,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.710,0.7099999,1.0048393,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.715,0.7150001,0.9988278,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.720,0.7200000,0.9976898,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.725,0.7249999,0.9990076,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.730,0.7300000,1.0007977,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.735,0.7350001,0.9998040,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.740,0.7400000,0.9978865,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.745,0.7449999,0.9969932,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.750,0.7500001,0.9967679,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.755,0.7549999,0.9933576,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.760,0.7600001,0.9898940,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.765,0.7650000,0.9919776,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.770,0.7699999,0.9940414,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.775,0.7750000,0.9859591,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.780,0.7800001,0.9938586,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.785,0.7850000,0.9938448,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.790,0.7899999,0.9933823,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.795,0.7950001,0.9912800,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.800,0.7999999,0.9919677,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.805,0.8050001,0.9729719,0.0030000,0.0226734,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.810,0.8100000,0.9450735,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.815,0.8149999,0.9816066,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.820,0.8200000,1.0023382,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.825,0.8250001,0.9989448,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.830,0.8300000,0.9757491,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.835,0.8349999,0.9300526,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.840,0.8400001,1.0039623,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.845,0.8449999,1.0046886,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.850,0.8500001,0.9224525,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.855,0.8550000,0.9457845,0.0030000,0.0241284,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.860,0.8599999,1.0090978,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.865,0.8650000,0.9914140,0.0030000,0.0215011,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.870,0.8700001,0.9208116,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.875,0.8750000,1.0151061,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.880,0.8799999,1.0161990,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.890,0.8899999,0.9210418,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.900,0.9000000,0.9221472,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.905,0.9049999,0.9263469,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.910,0.9100000,0.9471483,0.0030000,0.0207825,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.915,0.9150001,0.9647130,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.925,0.9249999,0.9362836,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.930,0.9300001,0.9383830,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.935,0.9349999,0.9424523,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.945,0.9450000,0.9661978,0.0030000,0.0200000,2,theory_interference.csv
362,359,369,0.5,C2,Wigley hull,solid,solid C2: small left oscillations; sharp principal crest near Fn 0.40,0.950,0.9499999,0.9670334,0.0030000,0.0200000,2,theory_interference.csv
